,0,ladder,CD4T,hESC-H9,HEK293T,RNH2-KO-T3-8,RNH2-KO-T3-17
27,35969.94227892802,598691.698817535,3836258.108946044,5934342.424009263,5316086.891058522,4053505.235574465,3439244.3551801587
28,35904.26123399059,492078.69609987753,3784860.77451823,5744599.5252359025,5206553.799621203,3957457.5266128015,3380618.57784141
29,35838.699692816146,349105.21579111175,3827118.6553895157,5562023.63712435,5154768.267050323,3853641.1620251657,3394686.074631606
30,35773.25743797289,390017.3906807136,3754472.80610662,5572198.5944632515,5200421.615892688,3797644.04362448,3456179.2589376103
31,35707.9342524246,333395.3692083581,3612837.986541049,5536910.468105477,5263580.741838884,3756290.8807124365,3337887.4407989806
32,35642.729919529935,419102.16440696234,3529516.2123303087,5489588.136224525,5198917.041123625,3718495.970690125,3211224.7912528147
33,35577.64422304175,485939.6051549964,3514839.5756461318,5459936.586220725,5050068.920389246,3777504.968966916,3159527.1199510656
34,35512.67694710634,348039.73639604554,3501211.796085027,5460977.520559393,4984742.674397947,3733981.608778078,3211051.500627692
35,35447.82787626272,462049.7719633135,3541107.9258602792,5486903.783429567,5012934.551447254,3750169.3504896136,3185045.5289162504
36,35383.09679544195,625765.5468520471,3558770.220470144,5501930.773882999,4966374.987859539,3702661.842887533,3007225.0328926677
37,35318.4834899664,459447.99767202005,3462199.145749793,5551981.730863549,4873367.2545822,3499077.7969487812,3016726.229742836
38,35253.987745549006,350593.60695867107,3405672.9522488196,5655275.139463211,4899862.297462883,3528058.794511653,3138446.8802566826
39,35189.609348292615,409415.04008030647,3464757.6765791993,5745885.1103189895,4995283.283320064,3675893.8096554345,3170281.4315459854
40,35125.34808468926,213717.0619878426,3538693.2093720343,5887064.415038625,4906579.206866341,3722277.770379001,3170048.967491356
41,35061.20374161942,185992.85721838812,3523722.4162437213,5993497.114025691,4873775.961730629,3619352.968512105,3200022.4790309244
42,34997.17610635134,275166.3704614573,3552783.8891892927,6091220.292014482,4816688.489924017,3616497.411482547,3185695.1602107645
43,34933.26496654033,436296.28671512485,3597799.2650309857,6090236.388634044,4822275.120297826,3607922.616111244,3122779.840437849
44,34869.47011022804,500157.8916313646,3574874.656623323,6019365.457303025,4808477.1091209445,3572671.054073761,2982652.0205464577
45,34805.79132584178,492358.64109837956,3535936.76664084,5944157.447410478,4747670.001779118,3573489.835151223,2787210.5940212025
46,34742.2284021938,515085.07874349476,3511651.9614184974,5922513.67901155,4813114.566137056,3501744.468948589,2847200.65207101
47,34678.7811284806,553198.9329965983,3489548.7451853566,5914005.883269446,4995756.581049343,3307302.808509857,3094778.0797289824
48,34615.44929428223,516971.57821448235,3636547.872593342,6029879.771347183,4895846.949425486,3424501.578031766,3029025.025060036
49,34552.232689561584,471831.55427391076,3659235.492450084,6100176.70977101,4912957.301096662,3522919.698092575,3018213.5737922555
50,34489.131104663706,325389.9232847422,3684288.7956142705,6140000.5310542695,4941548.925036557,3560139.016647869,2956154.7668858794
51,34426.14433031512,110130.1565240215,3602518.5015965193,6159438.78165603,4893310.528840658,3479943.171978369,3016958.081878283
52,34363.272157623076,0.0,3607958.189378711,6242627.970468202,4874391.089571189,3385929.1661259495,3170467.410205975
