,0,ladder,CD4T,hESC-H9,HEK293T,RNH2-KO-T3-8,RNH2-KO-T3-17
53,27510.793208469742,15908266.268048719,32921125.15503337,29870628.539035905,30242515.080502003,27279465.278787777,27069868.220598422
54,27474.317063837327,15699901.090218835,33114342.520707134,29839583.760277804,30095476.882924505,27386917.407311525,27097410.804624032
55,27437.886263667948,15614258.478232723,33156230.98400481,29815486.801933285,30072418.341818992,27609068.373697653,27145160.37922704
56,27401.500751592703,15752845.930457955,33298114.026742302,29718614.016291477,30109114.491568226,27582610.6453352,27288967.541308925
57,27365.160471312756,15616418.238680506,33465336.795320064,29607237.77947858,30042169.45710217,27569342.839495488,27306660.44308635
58,27328.865366599275,15502110.140697207,33703926.30246364,29543494.685848102,30085312.64787218,27592633.819929786,27283837.062521487
59,27292.615381293297,15539603.434026958,33926371.478077136,29623658.803801607,30113900.764119137,27660967.628237404,27265979.409448005
60,27256.410459305705,15768997.35815234,34117954.99116826,29591740.54343683,30072571.121020585,27727767.489516508,27281884.103758316
61,27220.250544617084,15891635.399643335,34255497.84313037,29491894.322984844,30141837.878689647,27649227.88180522,27329990.848351102
62,27184.13558127767,15731725.181755345,34332487.69603129,29404238.864712823,30229179.16885459,27526901.82790112,27362905.09416306
63,27148.065513407248,15514718.987561645,34346581.09838823,29194663.241918672,30187688.16097803,27501443.666906804,27365270.5988203
64,27112.040285195068,15858638.434898555,34268067.2110049,29190467.494571276,30083896.808160733,27519519.994569793,27233158.203816276
65,27076.05984089976,15953546.465807457,34490598.59125861,29288445.119863648,29868433.85707692,27488850.243056394,27172218.268755503
66,27040.124124849255,15798448.613859821,34728433.84439074,29352511.987713784,29653988.066713225,27584295.053720675,27073533.048489038
67,27004.23308144068,15563187.026645806,34880224.67228809,29389725.77535701,29557131.984973263,27663093.514296316,27087305.015989047
68,26968.38665514029,15458424.870307403,34890624.35429345,29362164.046414312,29456681.408278946,27547970.451517984,27159236.801328424
69,26932.584790483375,15570330.723211687,34943359.831862696,29204656.297243074,29303237.700262133,27361517.971933387,27073710.02267548
70,26896.827432074173,15894051.882440379,35155260.96854553,29006959.95599903,29104831.818521187,27248980.473354444,26830096.389921144
