,0,ladder,CD4T,hESC-H9,HEK293T,RNH2-KO-T3-8,RNH2-KO-T3-17
21,36999.59910890466,1231619.4986085661,5469111.750780555,6262646.844418358,7478584.774086285,6953773.1974489,7164548.003685052
22,36938.994324857515,1237504.9701190924,5378064.170899575,6189059.204647772,7039707.341340996,6920452.864279475,7099621.075036718
23,36878.48713218526,1119530.3811051198,5211201.834152807,6108129.165941698,6631343.1453137705,6918487.6877664365,7046653.786799645
24,36818.07737373732,888718.4554050856,4988512.988354757,6023876.041692282,6328372.3807066195,6912859.146140979,7037455.862265833
25,36757.76489261617,917363.5695200226,4888900.84379404,5870284.815525489,6263906.937353543,7005597.282225474,7135848.013045442
26,36697.549532176956,992782.9189858951,4854608.599152785,5770076.743941046,6210994.489396897,7023176.706634045,7196563.963576462
27,36637.431136027066,982722.1814638732,4874266.574088644,5732684.244489794,6241569.026743199,7033482.196436818,7558121.063331988
28,36577.40954802571,800894.116256872,4816389.323650943,5710459.468326777,6310911.093287922,7114612.08666764,7879052.8880225215
29,36517.484612283544,790480.1852169915,4737780.937619899,5764800.725491524,6392303.612845773,7139738.477311811,7921531.583354628
30,36457.65617316225,936662.4761128015,4650089.531746601,5877657.974868737,6426511.2770616375,7123283.336641217,8012225.1317222845
31,36397.92407527411,1051944.556228138,4584164.603792623,5926269.390478351,6427339.134713,7141107.591913219,8110606.956553097
32,36338.28816348167,979026.0893474381,4518010.984264179,5932913.892036864,6401112.296143741,7238848.787151281,8013798.785822306
33,36278.74828289726,1075075.8160060786,4546089.21512432,5940593.297206759,6349864.359974334,7274116.092021572,8102549.367401502
34,36219.30427888262,1100489.7498007603,4460412.588411658,5936947.0399205815,6302771.937907158,7420442.65353499,7889921.064299891
35,36159.95599704853,1019386.8721009446,4341865.005273085,5927080.123036308,6262029.82599088,7643796.682932702,7493794.834528012
36,36100.70328325436,716561.0911322568,4316360.228718539,6013313.60514594,6371382.635972108,7782513.405475949,7369097.003180182
37,36041.5459836077,329557.0498601266,4350186.986903234,6077032.337178016,6662104.399311022,7863432.299376682,7446061.140768022
38,35982.483944463944,119819.22174141022,4396018.224732034,6061075.954116282,7058625.578267467,7947078.297853746,7720683.2045082785
39,35923.51701242591,143860.11844750904,4483723.808856116,6116738.938305726,7452054.447246381,8052110.270813666,7670777.632208723
40,35864.64503434342,562055.0465949342,4585142.6642321795,6200666.427901494,7909222.579862857,8286957.517446666,7388766.338883365
41,35805.86785731292,706513.0770230368,4561265.01060277,6218141.716929071,8586314.0827904,8490128.45767457,7152269.29407451
42,35747.185328677064,807513.8709401941,4751496.896222256,6152131.635891067,9340373.759771116,8631484.419093179,6980379.148497096
43,35688.59729602435,744836.3952140238,5096878.540603635,6109941.601450734,9920677.487970136,8757015.730761971,7081285.210268361
44,35630.103607188685,677944.2244056943,5504997.440706169,6102164.579828563,10485212.015858803,8767632.14147834,7104267.440816784
45,35571.70411024901,590763.7390850824,5970138.699894943,6092247.384303638,11104610.329544269,8627616.509991601,7036301.743101874
46,35513.39865352891,442996.2498052532,6230229.122953014,6029733.85018091,11762537.119601017,8549989.175560715,7128879.677582435
47,35455.18708559619,234344.03045373104,6193640.7256386485,5937523.930639213,12249660.105128655,8522463.68382696,7226815.402936679
48,35397.06925526255,37104.89556044647,6277933.164152427,5923021.305309598,12448543.24294861,8374977.178179817,7161199.446481439
49,35339.04501158311,0.0,6098840.803626136,5943307.867069984,12225411.131081905,8205502.0827129055,7220031.800390802
50,35281.11420385607,69598.01392764492,5732467.786789959,5927677.728468168,11798760.566892775,8193661.255796657,7310897.4860766735
51,35223.276681622294,134560.94276363685,5142928.811099073,5918338.171324876,11345011.812041178,8139922.995811109,7423742.214918944
52,35165.53229466494,0.0,4714365.127707169,5963081.0213846,10774619.812508583,8049160.492242863,7386069.003716485
53,35107.88089300905,139069.59230515326,4493329.838154209,6028153.880717095,9905650.881467149,8007684.3684134055,7413565.648025247
54,35050.32232692119,310365.6482926307,4309748.197131667,6080646.620354153,8929512.815568727,7939295.903274137,7623284.236798815
55,34992.856446909,253759.13268304672,4240316.12157811,6125829.700526578,8216341.537905098,7860452.56772092,7725743.631359701
56,34935.483103720886,286867.30314265797,4123130.7121483367,6207468.556599042,7914821.65375867,7737869.551641247,7724274.667323512
57,34878.20214834557,622975.9108083756,4174423.6409372906,6260466.852557453,7790339.063328184,7728812.031164621,7914854.1058413545
58,34821.013432011736,964287.6451612572,4241251.570338086,6278251.7537783,7812163.589349002,7771001.386491617,7970462.83983464
59,34763.91680618763,1331358.4538297586,4266700.681523528,6295004.881081178,7890569.158906126,7745228.530061522,7859394.603548723
60,34706.91212258069,1358225.2016996064,4261366.16783876,6277384.461720301,7960151.934892059,7716777.137354931,7551032.422003528
61,34649.99923313711,1224492.88925178,4325542.831724067,6185366.845116946,8053763.041584158,7761670.940564267,7506341.749654336
62,34593.177990041535,1230631.0524808194,4360509.470703199,6222499.381844805,8147660.58278794,7733111.942683381,7545965.172347294
63,34536.448245716616,984633.8829487434,4290151.351630034,6368886.316231426,8263468.140086953,7738056.422876657,7657300.149154687
